city,latitude,longitude,date,NO2,SO2,CO,O3,AOD
Nagercoil,8.178,77.4346,2024-07-07,18.447,0.652,0.1381,46.98,0.1973
Nagercoil,8.178,77.4346,2024-07-08,23.377,7.714,0.2945,38.516,0.2209
Nagercoil,8.178,77.4346,2024-07-09,5.523,5.844,0.1655,38.049,0.1742
Nagercoil,8.178,77.4346,2024-07-10,9.68,2.255,0.1079,32.814,0.158
Nagercoil,8.178,77.4346,2024-07-11,,,0.1351,42.665,0.141
Nagercoil,8.178,77.4346,2024-07-12,17.012,4.873,0.0913,35.821,0.1289
Nagercoil,8.178,77.4346,2024-07-13,9.548,5.686,0.1469,45.887,0.2216
Nagercoil,8.178,77.4346,2024-07-14,14.823,6.375,0.0509,28.915,0.0936
Nagercoil,8.178,77.4346,2024-07-15,17.45,5.512,0.1992,30.451,0.1835
Nagercoil,8.178,77.4346,2024-07-16,6.338,3.824,0.0695,35.562,0.0224
Nagercoil,8.178,77.4346,2024-07-17,15.175,5.556,0.147,34.37,0.1637
Nagercoil,8.178,77.4346,2024-07-18,11.649,3.223,0.3023,37.382,0.0747
Nagercoil,8.178,77.4346,2024-07-19,12.904,5.52,0.2262,31.155,0.0891
Nagercoil,8.178,77.4346,2024-07-20,12.594,3.401,0.2606,48.439,0.098
Nagercoil,8.178,77.4346,2024-07-21,8.6,3.05,0.1435,35.315,0.02
Nagercoil,8.178,77.4346,2024-07-22,11.695,5.2,0.258,30.837,0.181
Nagercoil,8.178,77.4346,2024-07-23,2.0,3.216,0.2897,46.723,0.1348
Nagercoil,8.178,77.4346,2024-07-24,15.93,5.02,0.3032,37.065,0.118
Nagercoil,8.178,77.4346,2024-07-25,9.116,0.879,0.1636,41.09,0.2193
Nagercoil,8.178,77.4346,2024-07-26,17.977,4.302,0.0728,45.85,0.1332
Nagercoil,8.178,77.4346,2024-07-27,2.313,2.642,0.1811,26.964,0.0225
Nagercoil,8.178,77.4346,2024-07-28,9.614,1.671,0.2023,43.05,0.0987
Nagercoil,8.178,77.4346,2024-07-29,11.272,5.659,0.2869,39.345,0.155
Nagercoil,8.178,77.4346,2024-07-30,8.777,2.894,0.2539,35.586,0.2066
Nagercoil,8.178,77.4346,2024-07-31,13.624,2.211,0.1954,50.329,0.02
Nagercoil,8.178,77.4346,2024-08-01,15.746,3.653,0.0571,35.848,0.0793
Nagercoil,8.178,77.4346,2024-08-02,16.513,3.423,0.1172,37.76,0.0969
Nagercoil,8.178,77.4346,2024-08-03,9.573,0.5,0.05,57.913,0.1084
Nagercoil,8.178,77.4346,2024-08-04,14.696,3.478,0.2732,42.827,0.2269
Nagercoil,8.178,77.4346,2024-08-05,9.9,1.258,0.2048,31.607,0.1553
Nagercoil,8.178,77.4346,2024-08-06,14.752,2.43,0.1552,33.565,0.1102
Nagercoil,8.178,77.4346,2024-08-07,20.993,2.75,0.2148,37.076,0.0329
Nagercoil,8.178,77.4346,2024-08-08,14.579,3.035,0.2427,30.379,0.0986
Nagercoil,8.178,77.4346,2024-08-09,13.505,6.015,0.2397,41.272,0.1698
Nagercoil,8.178,77.4346,2024-08-10,8.258,3.789,0.1788,36.397,0.2931
Nagercoil,8.178,77.4346,2024-08-11,10.747,2.344,0.1876,57.951,0.2148
Nagercoil,8.178,77.4346,2024-08-12,14.233,8.493,0.2092,37.138,0.2764
Nagercoil,8.178,77.4346,2024-08-13,10.531,2.25,0.2407,40.214,0.2511
Nagercoil,8.178,77.4346,2024-08-14,2.0,6.602,0.2592,35.334,0.1711
Nagercoil,8.178,77.4346,2024-08-15,19.781,3.948,0.2999,40.572,0.1293
Nagercoil,8.178,77.4346,2024-08-16,10.097,2.113,0.1428,27.206,0.2077
Nagercoil,8.178,77.4346,2024-08-17,19.126,4.968,0.1643,40.551,0.1736
Nagercoil,8.178,77.4346,2024-08-18,17.056,6.747,0.2179,43.246,0.2136
Nagercoil,8.178,77.4346,2024-08-19,15.538,2.87,0.2141,30.647,0.02
Nagercoil,8.178,77.4346,2024-08-20,17.911,2.804,0.0652,33.488,0.1691
Nagercoil,8.178,77.4346,2024-08-21,14.428,5.402,0.15,39.652,0.2604
Nagercoil,8.178,77.4346,2024-08-22,13.403,3.861,0.1672,33.498,0.1818
Nagercoil,8.178,77.4346,2024-08-23,12.875,1.533,0.1211,33.776,0.0305
Nagercoil,8.178,77.4346,2024-08-24,17.978,7.674,0.1663,30.197,0.0931
Nagercoil,8.178,77.4346,2024-08-25,6.461,3.132,0.097,32.205,0.1756
Nagercoil,8.178,77.4346,2024-08-26,10.462,2.898,0.0769,28.545,0.1367
Nagercoil,8.178,77.4346,2024-08-27,10.633,4.038,0.176,23.255,0.1921
Hosur,12.7409,77.8253,2024-01-01,49.015,8.841,0.528,25.268,0.4533
Hosur,12.7409,77.8253,2024-01-02,40.177,14.853,0.7246,18.216,0.5008
Hosur,12.7409,77.8253,2024-01-03,38.382,18.703,0.7,28.806,0.5194
Hosur,12.7409,77.8253,2024-01-04,51.661,17.358,0.8014,30.328,0.4863
Hosur,12.7409,77.8253,2024-01-05,45.22,12.908,0.4092,13.442,0.4779
Hosur,12.7409,77.8253,2024-01-06,51.095,15.695,0.7208,46.03,0.6046
Hosur,12.7409,77.8253,2024-01-07,35.769,12.758,0.7089,16.835,0.4513
Hosur,12.7409,77.8253,2024-01-08,48.231,14.799,0.6438,32.25,0.469
Hosur,12.7409,77.8253,2024-01-09,40.742,7.851,0.5624,32.57,0.4743
Hosur,12.7409,77.8253,2024-01-10,44.303,14.579,0.5081,16.505,0.3385
Hosur,12.7409,77.8253,2024-01-11,42.518,15.835,0.5652,29.781,0.4493
Hosur,12.7409,77.8253,2024-01-12,45.705,14.726,0.6505,29.436,0.5586
Hosur,12.7409,77.8253,2024-01-13,50.03,13.556,0.6695,32.784,0.4898
Hosur,12.7409,77.8253,2024-01-14,36.699,7.843,0.5624,36.251,0.4499
Hosur,12.7409,77.8253,2024-01-15,45.669,11.315,0.4842,12.611,0.5066
Hosur,12.7409,77.8253,2024-01-16,46.606,12.196,0.6278,11.433,0.4423
Hosur,12.7409,77.8253,2024-01-17,46.973,10.288,0.5369,35.697,0.5425
Hosur,12.7409,77.8253,2024-01-18,37.753,13.353,0.6398,12.201,0.3947
Hosur,12.7409,77.8253,2024-01-19,47.703,11.393,0.5593,26.962,0.3816
Hosur,12.7409,77.8253,2024-01-20,42.719,13.036,0.6265,29.562,0.5299
Hosur,12.7409,77.8253,2024-01-21,55.239,15.474,0.6246,17.401,0.6927
Hosur,12.7409,77.8253,2024-01-22,32.921,14.705,0.5424,29.071,0.4118
Hosur,12.7409,77.8253,2024-01-23,34.569,9.901,0.6418,16.724,0.4819
Hosur,12.7409,77.8253,2024-01-24,38.034,16.288,0.6626,13.322,0.4749
Hosur,12.7409,77.8253,2024-01-25,34.405,10.184,0.5594,15.898,0.4295
Hosur,12.7409,77.8253,2024-01-26,44.495,10.524,0.5204,25.131,0.4522
Hosur,12.7409,77.8253,2024-01-27,36.984,14.142,0.517,18.002,0.4087
Hosur,12.7409,77.8253,2024-01-28,48.577,10.537,0.6542,14.455,0.4103
Hosur,12.7409,77.8253,2024-01-29,43.126,12.244,0.7283,17.326,0.5392
Hosur,12.7409,77.8253,2024-01-30,43.8,14.677,0.4386,13.57,0.539
Hosur,12.7409,77.8253,2024-01-31,36.1,12.44,0.5277,21.04,0.5063
Hosur,12.7409,77.8253,2024-02-01,53.179,15.158,0.4979,25.145,0.5158
Hosur,12.7409,77.8253,2024-02-02,44.623,17.751,0.6233,29.395,0.4862
Hosur,12.7409,77.8253,2024-02-03,45.26,12.054,0.6488,33.68,0.5364
Hosur,12.7409,77.8253,2024-02-04,39.1,10.223,0.4429,18.291,0.4174
Hosur,12.7409,77.8253,2024-02-05,37.205,14.174,0.5756,17.473,0.3601
Hosur,12.7409,77.8253,2024-02-06,34.508,13.453,0.4469,19.802,0.3233
Hosur,12.7409,77.8253,2024-02-07,41.387,11.908,0.7003,25.054,0.5294
Hosur,12.7409,77.8253,2024-02-08,35.721,16.161,0.4687,21.246,0.4365
Hosur,12.7409,77.8253,2024-02-09,43.065,15.129,0.5881,33.054,0.4743
Hosur,12.7409,77.8253,2024-02-10,44.008,11.375,0.5518,33.677,0.3709
Hosur,12.7409,77.8253,2024-02-11,27.762,10.852,0.519,15.156,0.4443
Hosur,12.7409,77.8253,2024-02-12,53.536,13.876,0.6085,17.314,0.5869
Hosur,12.7409,77.8253,2024-02-13,51.654,22.778,0.9099,34.753,0.5553
Hosur,12.7409,77.8253,2024-02-14,35.975,11.259,0.5681,24.957,0.5627
Hosur,12.7409,77.8253,2024-02-15,49.472,18.226,0.6929,20.867,0.5897
Hosur,12.7409,77.8253,2024-02-16,44.628,14.64,0.6614,20.302,0.3914
Hosur,12.7409,77.8253,2024-02-17,41.771,9.761,0.5488,18.44,0.4281
Hosur,12.7409,77.8253,2024-02-18,47.78,14.739,0.6173,17.277,0.499
Hosur,12.7409,77.8253,2024-02-19,45.265,10.355,0.5848,14.771,0.4765
Hosur,12.7409,77.8253,2024-02-20,36.834,13.636,0.6399,32.903,0.5553
Hosur,12.7409,77.8253,2024-02-21,24.046,8.471,0.5069,18.859,0.3779
Hosur,12.7409,77.8253,2024-02-22,43.871,14.886,0.6592,25.472,0.6048
Hosur,12.7409,77.8253,2024-02-23,39.254,10.947,0.6437,22.837,0.4785
Hosur,12.7409,77.8253,2024-02-24,46.611,12.814,0.5606,38.582,0.5782
Hosur,12.7409,77.8253,2024-02-25,39.566,15.266,0.5973,35.195,0.3551
Hosur,12.7409,77.8253,2024-02-26,36.314,15.609,0.5797,18.773,0.4909
Hosur,12.7409,77.8253,2024-02-27,39.072,13.058,0.4786,32.945,0.3824
Hosur,12.7409,77.8253,2024-02-28,33.484,12.117,0.5612,22.496,0.3333
Hosur,12.7409,77.8253,2024-02-29,48.31,16.681,0.5331,21.776,0.4841
Hosur,12.7409,77.8253,2024-03-01,27.473,8.853,0.3771,24.42,0.3073
Hosur,12.7409,77.8253,2024-03-02,39.53,10.18,0.5718,13.562,0.3848
Hosur,12.7409,77.8253,2024-03-03,47.83,9.832,0.6106,28.059,0.4845
Hosur,12.7409,77.8253,2024-03-04,33.084,13.767,0.5507,27.063,0.4602
Hosur,12.7409,77.8253,2024-03-05,25.113,14.039,0.4891,21.426,0.3078
Hosur,12.7409,77.8253,2024-03-06,32.366,9.266,0.4631,14.697,0.3464
Hosur,12.7409,77.8253,2024-03-07,38.295,10.987,0.4864,23.884,0.5085
Hosur,12.7409,77.8253,2024-03-08,34.292,13.282,0.5865,30.379,0.4145
Hosur,12.7409,77.8253,2024-03-09,45.159,15.809,0.6431,24.985,0.51
Hosur,12.7409,77.8253,2024-03-10,42.575,11.862,0.6051,20.158,0.3504
Hosur,12.7409,77.8253,2024-03-11,37.65,8.03,0.665,25.04,0.5431
Hosur,12.7409,77.8253,2024-03-12,23.545,13.173,0.6433,22.626,0.396
Hosur,12.7409,77.8253,2024-03-13,43.043,9.581,0.4636,20.507,0.3394
Hosur,12.7409,77.8253,2024-03-14,37.55,8.912,0.6039,30.759,0.4304
Hosur,12.7409,77.8253,2024-03-15,50.645,15.227,0.4363,23.343,0.5322
Hosur,12.7409,77.8253,2024-03-16,38.042,10.424,0.6573,28.82,0.3498
Hosur,12.7409,77.8253,2024-03-17,32.886,9.581,0.4477,24.882,0.5204
Hosur,12.7409,77.8253,2024-03-18,40.189,12.9,0.5686,27.447,0.4529
Hosur,12.7409,77.8253,2024-03-19,36.788,8.315,0.364,20.938,0.3545
Hosur,12.7409,77.8253,2024-03-20,43.146,16.176,0.6688,22.627,0.5582
Hosur,12.7409,77.8253,2024-03-21,34.791,12.465,0.4221,16.383,0.4045
Hosur,12.7409,77.8253,2024-03-22,31.188,10.7,0.4641,21.468,0.3495
Hosur,12.7409,77.8253,2024-03-23,46.677,11.822,0.4045,30.838,0.4078
Hosur,12.7409,77.8253,2024-03-24,41.634,13.959,0.5889,36.665,0.3745
Hosur,12.7409,77.8253,2024-03-25,46.956,17.879,0.4885,30.531,0.541
Hosur,12.7409,77.8253,2024-03-26,33.191,8.312,0.34,18.656,0.3851
Hosur,12.7409,77.8253,2024-03-27,33.039,12.81,0.344,7.077,0.2814
Hosur,12.7409,77.8253,2024-03-28,36.786,8.595,0.2988,17.948,0.3798
Hosur,12.7409,77.8253,2024-03-29,30.087,9.713,0.4576,29.709,0.4684
Hosur,12.7409,77.8253,2024-03-30,37.357,11.253,0.5871,23.139,0.381
Hosur,12.7409,77.8253,2024-03-31,28.764,7.993,0.414,14.437,0.2911
Hosur,12.7409,77.8253,2024-04-01,37.358,9.426,0.4115,23.108,0.3432
Hosur,12.7409,77.8253,2024-04-02,30.064,10.725,0.5493,20.036,0.2959
Hosur,12.7409,77.8253,2024-04-03,43.253,10.929,0.5288,32.656,0.4127
Hosur,12.7409,77.8253,2024-04-04,24.262,11.769,0.5299,16.697,0.5216
Hosur,12.7409,77.8253,2024-04-05,24.527,8.013,0.4114,23.214,0.319
Hosur,12.7409,77.8253,2024-04-06,25.982,8.673,0.3904,6.874,0.2766
Hosur,12.7409,77.8253,2024-04-07,28.517,8.963,0.475,13.565,0.278
Hosur,12.7409,77.8253,2024-04-08,38.195,12.217,0.4531,11.259,0.422
Hosur,12.7409,77.8253,2024-04-09,32.468,11.205,0.5206,21.953,0.4824
Hosur,12.7409,77.8253,2024-04-10,36.971,11.549,0.4876,23.481,0.4741
Hosur,12.7409,77.8253,2024-04-11,29.127,11.039,0.3945,34.373,0.3859
Hosur,12.7409,77.8253,2024-04-12,32.697,9.531,0.5434,21.973,0.5203
Hosur,12.7409,77.8253,2024-04-13,24.435,11.258,0.5633,26.859,0.3492
Hosur,12.7409,77.8253,2024-04-14,30.431,11.255,0.2996,25.165,0.42
Hosur,12.7409,77.8253,2024-04-15,22.629,8.471,0.5861,25.58,0.2011
Hosur,12.7409,77.8253,2024-04-16,23.728,9.747,0.3911,19.767,0.3396
Hosur,12.7409,77.8253,2024-04-17,28.981,9.177,0.319,13.224,0.2924
Hosur,12.7409,77.8253,2024-04-18,21.672,5.958,0.3583,19.915,0.3736
Hosur,12.7409,77.8253,2024-04-19,26.914,15.056,0.5081,18.878,0.3557
Hosur,12.7409,77.8253,2024-04-20,39.526,15.62,0.546,28.583,0.3438
Hosur,12.7409,77.8253,2024-04-21,32.188,13.393,0.355,27.6,0.4575
Hosur,12.7409,77.8253,2024-04-22,29.109,7.989,0.4314,12.848,0.2692
Hosur,12.7409,77.8253,2024-04-23,30.387,14.041,0.403,19.04,0.3672
Hosur,12.7409,77.8253,2024-04-24,27.884,17.113,0.4801,28.09,0.3258
Hosur,12.7409,77.8253,2024-04-25,32.714,7.57,0.3002,19.358,0.2918
Hosur,12.7409,77.8253,2024-04-26,24.344,10.067,0.3163,14.856,0.1952
Hosur,12.7409,77.8253,2024-04-27,32.421,5.924,0.315,16.114,0.1963
Hosur,12.7409,77.8253,2024-04-28,25.387,11.666,0.3997,26.716,0.2676
Hosur,12.7409,77.8253,2024-04-29,13.871,6.519,0.2243,25.267,0.2476
Hosur,12.7409,77.8253,2024-04-30,19.945,7.371,0.288,7.395,0.3393
Hosur,12.7409,77.8253,2024-05-01,32.23,6.071,0.3284,15.474,0.2384
Hosur,12.7409,77.8253,2024-05-02,27.058,9.946,0.4352,23.6,0.4305
Hosur,12.7409,77.8253,2024-05-03,39.472,9.93,0.5542,13.323,0.4446
Hosur,12.7409,77.8253,2024-05-04,32.086,7.421,0.361,14.557,0.3966
Hosur,12.7409,77.8253,2024-05-05,18.107,6.752,0.3835,21.356,0.3067
Hosur,12.7409,77.8253,2024-05-06,24.707,4.26,0.3929,22.02,0.2596
Hosur,12.7409,77.8253,2024-05-07,28.575,10.255,0.5388,19.167,0.397
Hosur,12.7409,77.8253,2024-05-08,23.398,10.666,0.3549,17.364,0.2561
Hosur,12.7409,77.8253,2024-05-09,26.809,6.791,0.3607,17.863,0.3065
Hosur,12.7409,77.8253,2024-05-10,23.619,11.225,0.4756,23.668,0.3938
Hosur,12.7409,77.8253,2024-05-11,21.837,7.492,0.4078,24.412,0.3416
Hosur,12.7409,77.8253,2024-05-12,23.998,8.599,0.3531,24.705,0.3717
Hosur,12.7409,77.8253,2024-05-13,25.547,13.383,0.283,30.035,0.3986
Hosur,12.7409,77.8253,2024-05-14,26.922,9.837,0.4895,10.584,0.2057
Hosur,12.7409,77.8253,2024-05-15,30.419,2.291,0.42,23.734,0.273
Hosur,12.7409,77.8253,2024-05-16,27.752,3.614,0.261,31.823,0.1879
Hosur,12.7409,77.8253,2024-05-17,33.339,7.138,0.3522,22.558,0.3358
Hosur,12.7409,77.8253,2024-05-18,16.076,7.813,0.3502,31.632,0.2375
Hosur,12.7409,77.8253,2024-05-19,42.592,10.784,0.4091,29.419,0.3833
Hosur,12.7409,77.8253,2024-05-20,34.965,16.245,0.4348,20.052,0.2793
Hosur,12.7409,77.8253,2024-05-21,27.698,10.091,0.2907,14.696,0.3597
Hosur,12.7409,77.8253,2024-05-22,31.239,9.415,0.5106,23.203,0.3678
Hosur,12.7409,77.8253,2024-05-23,18.19,6.326,0.296,18.593,0.2231
Hosur,12.7409,77.8253,2024-05-24,21.405,9.854,0.3004,30.22,0.3522
Hosur,12.7409,77.8253,2024-05-25,16.551,9.777,0.2988,12.811,0.2149
Hosur,12.7409,77.8253,2024-05-26,17.206,7.897,0.4153,14.623,0.2355
Hosur,12.7409,77.8253,2024-05-27,24.731,9.796,0.3907,32.124,0.2693
Hosur,12.7409,77.8253,2024-05-28,26.949,6.318,0.3878,14.363,0.282
Hosur,12.7409,77.8253,2024-05-29,21.145,5.44,0.2897,20.749,0.2106
Hosur,12.7409,77.8253,2024-05-30,29.297,7.231,0.3554,21.127,0.3643
Hosur,12.7409,77.8253,2024-05-31,24.211,6.942,0.3263,26.274,0.3344
Hosur,12.7409,77.8253,2024-06-01,26.358,7.869,0.3385,17.622,0.2793
Hosur,12.7409,77.8253,2024-06-02,28.716,9.542,0.4034,29.533,0.4376
Hosur,12.7409,77.8253,2024-06-03,25.899,8.425,0.4145,17.722,0.2299
Hosur,12.7409,77.8253,2024-06-04,28.931,7.27,0.3788,23.79,0.2238
Hosur,12.7409,77.8253,2024-06-05,,,0.3908,37.101,0.3546
Hosur,12.7409,77.8253,2024-06-06,12.728,6.112,0.256,17.025,0.2839
Hosur,12.7409,77.8253,2024-06-07,22.696,4.801,0.2887,13.53,0.2432
Hosur,12.7409,77.8253,2024-06-08,20.117,4.407,0.3123,24.728,0.341
Hosur,12.7409,77.8253,2024-06-09,19.307,7.689,0.2684,11.838,0.2074
Hosur,12.7409,77.8253,2024-06-10,19.462,6.082,0.1474,12.943,0.1729
Hosur,12.7409,77.8253,2024-06-11,19.184,6.833,0.6057,27.871,0.2626
Hosur,12.7409,77.8253,2024-06-12,22.045,3.592,0.2874,21.662,0.1844
Hosur,12.7409,77.8253,2024-06-13,11.214,5.47,0.2405,19.173,0.1367
Hosur,12.7409,77.8253,2024-06-14,16.169,4.067,0.2141,17.572,0.1357
Hosur,12.7409,77.8253,2024-06-15,25.581,3.688,0.4286,33.322,0.2391
Hosur,12.7409,77.8253,2024-06-16,19.265,8.689,0.2927,14.651,0.1816
Hosur,12.7409,77.8253,2024-06-17,16.557,10.939,0.3053,6.801,0.2803
Hosur,12.7409,77.8253,2024-06-18,19.614,6.48,0.0596,23.823,0.2689
Hosur,12.7409,77.8253,2024-06-19,17.33,4.57,0.1984,16.342,0.2322
Hosur,12.7409,77.8253,2024-06-20,29.941,7.338,0.3035,33.104,0.2567
Hosur,12.7409,77.8253,2024-06-21,24.188,5.713,0.3522,13.143,0.1714
Hosur,12.7409,77.8253,2024-06-22,24.321,8.219,0.4368,31.939,0.3472
Hosur,12.7409,77.8253,2024-06-23,21.967,8.735,0.3888,31.358,0.2316
Hosur,12.7409,77.8253,2024-06-24,21.523,10.097,0.2178,29.392,0.2561
Hosur,12.7409,77.8253,2024-06-25,24.979,1.468,0.2673,19.431,0.2242
Hosur,12.7409,77.8253,2024-06-26,15.928,5.465,0.1366,15.453,0.1946
Hosur,12.7409,77.8253,2024-06-27,13.825,6.848,0.4165,30.036,0.2661
Hosur,12.7409,77.8253,2024-06-28,16.558,4.209,0.3044,21.153,0.1436
Hosur,12.7409,77.8253,2024-06-29,18.542,7.643,0.2304,14.572,0.1749
Hosur,12.7409,77.8253,2024-06-30,19.513,12.471,0.2321,23.847,0.1692
Hosur,12.7409,77.8253,2024-07-01,27.667,7.682,0.3407,32.696,0.3657
Hosur,12.7409,77.8253,2024-07-02,25.773,7.275,0.312,23.123,0.2934
Hosur,12.7409,77.8253,2024-07-03,31.646,4.018,0.1747,22.051,0.1232
Hosur,12.7409,77.8253,2024-07-04,24.016,6.931,0.2663,18.318,0.253
Hosur,12.7409,77.8253,2024-07-05,23.7,7.283,0.2367,27.691,0.1881
Hosur,12.7409,77.8253,2024-07-06,24.961,7.443,0.3156,33.139,0.3433
Hosur,12.7409,77.8253,2024-07-07,15.696,9.061,0.3705,19.647,0.2631
Hosur,12.7409,77.8253,2024-07-08,19.995,10.24,0.2184,22.29,0.271
Hosur,12.7409,77.8253,2024-07-09,17.244,4.785,0.184,8.482,0.2076
Hosur,12.7409,77.8253,2024-07-10,23.947,4.499,0.3871,39.006,0.2578
Hosur,12.7409,77.8253,2024-07-11,22.319,4.042,0.2914,19.202,0.2299
Hosur,12.7409,77.8253,2024-07-12,16.911,3.331,0.221,22.802,0.2604
Hosur,12.7409,77.8253,2024-07-13,20.653,5.115,0.236,16.937,0.1978
Hosur,12.7409,77.8253,2024-07-14,18.941,5.563,0.206,19.076,0.0919
Hosur,12.7409,77.8253,2024-07-15,10.231,3.714,0.2414,16.729,0.2945
Hosur,12.7409,77.8253,2024-07-16,19.273,8.626,0.2059,18.533,0.2525
Hosur,12.7409,77.8253,2024-07-17,16.465,10.337,0.3407,33.575,0.2524
Hosur,12.7409,77.8253,2024-07-18,25.197,13.918,0.3451,33.551,0.3244
Hosur,12.7409,77.8253,2024-07-19,22.311,6.092,0.1967,12.665,0.3214
Hosur,12.7409,77.8253,2024-07-20,18.118,4.998,0.2837,16.338,0.33
Hosur,12.7409,77.8253,2024-07-21,31.282,8.842,0.2041,16.831,0.2323
Hosur,12.7409,77.8253,2024-07-22,21.84,4.285,0.3124,23.073,0.175
Hosur,12.7409,77.8253,2024-07-23,25.531,9.871,0.1834,17.561,0.1975
Hosur,12.7409,77.8253,2024-07-24,18.032,8.287,0.3368,13.093,0.2787
Hosur,12.7409,77.8253,2024-07-25,25.709,6.073,0.2098,20.598,0.2959
Hosur,12.7409,77.8253,2024-07-26,8.835,5.83,0.2609,21.371,0.083
Hosur,12.7409,77.8253,2024-07-27,30.253,7.281,0.3101,19.09,0.2517
Hosur,12.7409,77.8253,2024-07-28,17.81,11.098,0.2807,31.809,0.1902
Hosur,12.7409,77.8253,2024-07-29,22.099,6.913,0.3655,15.508,0.3795
Hosur,12.7409,77.8253,2024-07-30,14.796,6.189,0.2533,36.423,0.1666
Hosur,12.7409,77.8253,2024-07-31,21.672,4.879,0.2253,26.44,0.172
Hosur,12.7409,77.8253,2024-08-01,31.095,7.173,0.3791,32.221,0.2313
Hosur,12.7409,77.8253,2024-08-02,15.581,3.584,0.2766,24.662,0.2201
Hosur,12.7409,77.8253,2024-08-03,26.535,10.697,0.2837,33.758,0.1424
Hosur,12.7409,77.8253,2024-08-04,15.423,10.703,0.2757,25.962,0.1144
Hosur,12.7409,77.8253,2024-08-05,19.293,5.41,0.2661,23.127,0.2984
Hosur,12.7409,77.8253,2024-08-06,31.655,5.345,0.2784,33.376,0.2305
Hosur,12.7409,77.8253,2024-08-07,14.074,6.326,0.3015,17.281,0.2049
Hosur,12.7409,77.8253,2024-08-08,23.772,9.342,0.3637,34.561,0.3191
Hosur,12.7409,77.8253,2024-08-09,9.303,1.742,0.4383,29.183,0.3481
Hosur,12.7409,77.8253,2024-08-10,11.664,2.912,0.157,14.689,0.244
Hosur,12.7409,77.8253,2024-08-11,28.858,8.729,0.3585,32.231,0.3373
Hosur,12.7409,77.8253,2024-08-12,21.148,6.807,0.3186,22.947,0.2502
Hosur,12.7409,77.8253,2024-08-13,16.573,6.98,0.2754,22.379,0.3198
Hosur,12.7409,77.8253,2024-08-14,18.683,4.095,0.1621,26.669,0.149
Hosur,12.7409,77.8253,2024-08-15,14.661,5.732,0.3138,22.8,0.158
Hosur,12.7409,77.8253,2024-08-16,14.771,4.264,0.242,19.27,0.163
Hosur,12.7409,77.8253,2024-08-17,17.828,5.564,0.2855,17.259,0.2325
Hosur,12.7409,77.8253,2024-08-18,30.926,9.378,0.3427,20.651,0.2965
Hosur,12.7409,77.8253,2024-08-19,15.184,4.0,0.3569,12.833,0.1469
Hosur,12.7409,77.8253,2024-08-20,24.196,4.886,0.277,24.204,0.2151
Hosur,12.7409,77.8253,2024-08-21,30.953,5.62,0.2547,26.639,0.3595
Hosur,12.7409,77.8253,2024-08-22,13.511,2.713,0.2235,9.084,0.1742
Hosur,12.7409,77.8253,2024-08-23,22.976,7.475,0.304,20.198,0.1929
Hosur,12.7409,77.8253,2024-08-24,15.597,8.484,0.2582,28.009,0.0646
Hosur,12.7409,77.8253,2024-08-25,31.109,6.833,0.4866,17.479,0.3465
Hosur,12.7409,77.8253,2024-08-26,27.571,5.634,0.2914,24.386,0.261
Hosur,12.7409,77.8253,2024-08-27,33.192,5.532,0.3294,20.631,0.2982
Ooty,11.4102,76.695,2024-01-01,21.572,6.957,0.3531,50.249,0.241
Ooty,11.4102,76.695,2024-01-02,24.254,6.862,0.3962,38.563,0.0466
Ooty,11.4102,76.695,2024-01-03,17.336,4.719,0.3153,42.837,0.0969
Ooty,11.4102,76.695,2024-01-04,12.439,3.842,0.05,51.072,0.1272
Ooty,11.4102,76.695,2024-01-05,11.38,1.659,0.2298,35.61,0.1355
Ooty,11.4102,76.695,2024-01-06,7.827,10.112,0.0747,54.958,0.1853
Ooty,11.4102,76.695,2024-01-07,15.964,7.228,0.3352,45.856,0.1314
Ooty,11.4102,76.695,2024-01-08,18.564,5.815,0.2946,47.187,0.0704
Ooty,11.4102,76.695,2024-01-09,15.42,1.884,0.157,35.806,0.2072
Ooty,11.4102,76.695,2024-01-10,24.747,6.036,0.2376,50.02,0.0952
Ooty,11.4102,76.695,2024-01-11,17.784,0.941,0.2843,56.541,0.1876
Ooty,11.4102,76.695,2024-01-12,12.244,2.03,0.1532,50.063,0.085
Ooty,11.4102,76.695,2024-01-13,13.209,5.418,0.0772,39.288,0.098
Ooty,11.4102,76.695,2024-01-14,9.07,5.381,0.1845,34.78,0.0914
Ooty,11.4102,76.695,2024-01-15,16.409,2.509,0.2779,40.216,0.1103
Ooty,11.4102,76.695,2024-01-16,20.632,7.604,0.301,36.701,0.1935
Ooty,11.4102,76.695,2024-01-17,14.425,4.459,0.2731,56.274,0.2024
Ooty,11.4102,76.695,2024-01-18,18.239,9.804,0.1142,45.362,0.1764
Ooty,11.4102,76.695,2024-01-19,12.717,4.293,0.1522,41.852,0.1314
Ooty,11.4102,76.695,2024-01-20,10.767,3.44,0.1895,40.057,0.036
Ooty,11.4102,76.695,2024-01-21,12.579,8.64,0.3294,46.696,0.1614
Ooty,11.4102,76.695,2024-01-22,11.458,1.724,0.2355,39.831,0.1953
Ooty,11.4102,76.695,2024-01-23,8.366,3.46,0.1549,47.043,0.2456
Ooty,11.4102,76.695,2024-01-24,12.025,3.661,0.3046,59.922,0.17
Ooty,11.4102,76.695,2024-01-25,14.624,2.913,0.1676,43.677,0.195
Ooty,11.4102,76.695,2024-01-26,6.448,4.357,0.2825,38.312,0.1745
Ooty,11.4102,76.695,2024-01-27,11.964,5.627,0.292,38.008,0.1854
